City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
0,Emerald,AU,-23.5333,148.1667,69.35,30,0,8.05,clear sky
1,Saldanha,ZA,-33.0117,17.9442,65.75,34,29,20.78,scattered clouds
2,Bluff,NZ,-46.6,168.3333,49.8,72,81,4.14,broken clouds
3,Kyshtovka,RU,56.555,76.6271,66.16,62,27,14.18,scattered clouds
4,Rikitea,PF,-23.1203,-134.9692,76.17,82,77,14.14,broken clouds
5,Viedma,AR,-40.8135,-62.9967,45.46,55,0,7.76,clear sky
6,Albany,US,42.6001,-73.9662,72.52,80,34,6.33,scattered clouds
7,Kruisfontein,ZA,-34.0033,24.7314,51.66,27,0,9.73,clear sky
8,Puerto Ayora,EC,-0.7393,-90.3518,72.55,91,18,3.0,few clouds
9,Santo Tomas,PH,14.1079,121.1414,89.58,51,100,6.38,overcast clouds
10,Saint-Philippe,RE,-21.3585,55.7679,75.47,81,63,0.63,light rain
11,Ushuaia,AR,-54.8,-68.3,29.86,100,0,9.22,clear sky
12,Olafsvik,IS,64.8945,-23.7142,47.32,85,95,9.4,overcast clouds
13,Chokurdakh,RU,70.6333,147.9167,36.68,78,100,17.9,light rain
14,Tuktoyaktuk,CA,69.4541,-133.0374,33.8,80,75,10.36,broken clouds
15,Padang,ID,-0.9492,100.3543,84.85,61,82,3.69,broken clouds
16,Arraial Do Cabo,BR,-22.9661,-42.0278,72.91,87,0,21.14,clear sky
17,Jamestown,US,42.097,-79.2353,69.39,78,1,6.91,clear sky
18,Thompson,CA,55.7435,-97.8558,53.76,94,75,9.22,broken clouds
19,Aklavik,CA,68.2191,-135.0107,45.32,77,98,7.27,overcast clouds
20,Mataura,NZ,-46.1927,168.8643,49.48,82,17,0.25,few clouds
21,Novyy Urengoy,RU,66.0833,76.6333,43.11,55,66,13.98,broken clouds
22,Leningradskiy,RU,69.3833,178.4167,37.44,93,100,12.28,overcast clouds
23,Great Falls,US,47.5002,-111.3008,64.85,25,1,13.8,clear sky
24,Sorland,NO,67.667,12.6934,50.5,84,9,10.89,clear sky
25,Necochea,AR,-38.5473,-58.7368,45.72,72,0,10.69,clear sky
26,Vaini,TO,-21.2,-175.2,77.16,73,75,1.14,broken clouds
27,Kavieng,PG,-2.5744,150.7967,82.29,75,100,0.94,moderate rain
28,Butaritari,KI,3.0707,172.7902,82.67,74,30,7.16,light rain
29,Busselton,AU,-33.65,115.3333,63.09,75,80,15.9,broken clouds
30,Sarkand,KZ,45.41,79.9186,62.1,41,10,6.17,clear sky
31,Saint-Joseph,RE,-21.3667,55.6167,74.46,82,53,2.04,light rain
32,Port Alfred,ZA,-33.5906,26.891,56.66,51,0,11.12,clear sky
33,Malazgirt,TR,39.1427,42.5401,58.59,47,0,0.85,clear sky
34,Sturgis,US,41.7992,-85.4192,76.8,34,1,6.91,clear sky
35,Chuy,UY,-33.6971,-53.4616,51.6,90,100,7.18,light rain
36,Yellowknife,CA,62.456,-114.3525,57.72,54,20,5.99,few clouds
37,Rock Springs,US,41.5875,-109.2029,71.04,26,20,7.27,few clouds
38,Husavik,IS,66.0449,-17.3389,44.51,76,67,6.82,light rain
39,Half Moon Bay,US,37.4636,-122.4286,67.32,76,20,0.0,haze
40,Kelo,TD,9.3086,15.8066,78.19,64,99,3.44,overcast clouds
41,Hobart,AU,-42.8794,147.3294,53.46,62,75,1.99,broken clouds
42,Soyo,AO,-6.1349,12.3689,75.97,90,62,6.51,broken clouds
43,Qaqortoq,GL,60.7167,-46.0333,45.1,88,100,5.19,overcast clouds
44,Georgetown,MY,5.4112,100.3354,87.89,69,40,1.01,scattered clouds
45,Barrow,US,71.2906,-156.7887,33.82,80,75,13.8,broken clouds
46,Lahad Datu,MY,5.0268,118.327,87.48,59,88,4.03,overcast clouds
47,Mango,US,27.9797,-82.3065,81.01,84,1,0.0,clear sky
48,Dunedin,NZ,-45.8742,170.5036,51.8,63,99,1.99,overcast clouds
49,Krasnoselkup,RU,65.7,82.4667,43.27,48,64,15.88,broken clouds
50,Lompoc,US,34.6391,-120.4579,60.78,81,90,6.91,overcast clouds
51,Broken Hill,AU,-31.95,141.4333,64.11,48,15,9.22,few clouds
52,Talcahuano,CL,-36.7167,-73.1167,46.08,100,100,3.44,overcast clouds
53,Punta Arenas,CL,-53.15,-70.9167,37.51,87,90,14.63,light rain
54,Pevek,RU,69.7008,170.3133,48.9,61,83,9.04,broken clouds
55,Meulaboh,ID,4.1363,96.1285,83.68,66,95,3.85,overcast clouds
56,Gamba,GA,-2.65,10.0,75.02,92,100,3.62,overcast clouds
57,Hithadhoo,MV,-0.6,73.0833,83.23,73,98,12.82,overcast clouds
58,Ribeira Grande,PT,38.5167,-28.7,64.26,88,100,8.86,overcast clouds
59,Lebu,CL,-37.6167,-73.65,48.09,78,93,10.2,overcast clouds
60,Mahebourg,MU,-20.4081,57.7,75.25,88,75,8.05,broken clouds
61,Banjarmasin,ID,-3.3244,114.591,91.54,58,73,2.42,broken clouds
62,Santa Rosa,PH,14.3122,121.1114,91.11,66,100,8.32,overcast clouds
63,Albanel,CA,48.8832,-72.4487,55.38,67,8,4.61,clear sky
64,Tutoia,BR,-2.7619,-42.2744,77.81,84,2,5.84,clear sky
65,San Cristobal,VE,7.7669,-72.225,66.58,99,100,2.93,overcast clouds
66,Kaitangata,NZ,-46.2817,169.8464,51.93,62,71,3.04,broken clouds
67,Hilo,US,19.7297,-155.09,78.53,70,20,6.91,light rain
68,Pisco,PE,-13.7,-76.2167,64.45,82,90,5.75,overcast clouds
69,Sheopur,IN,25.6667,76.7,93.4,35,83,7.05,broken clouds
70,Castro,BR,-24.7911,-50.0119,58.01,76,65,2.57,broken clouds
71,Bawku,GH,11.0616,-0.2417,83.59,58,11,13.24,few clouds
72,Aligarh,IN,27.8833,78.0833,99.03,26,9,3.47,clear sky
73,Olinda,BR,-8.0089,-34.8553,73.13,88,75,12.73,broken clouds
74,Flinders,AU,-34.5833,150.8552,65.48,45,5,3.62,clear sky
75,Saskylakh,RU,71.9167,114.0833,43.66,47,87,11.34,overcast clouds
76,Sarangani,PH,5.4033,125.4636,82.2,72,99,14.27,moderate rain
77,Ponta Do Sol,PT,32.6667,-17.1,66.83,75,56,5.88,broken clouds
78,Ponta Delgada,PT,37.7333,-25.6667,57.92,88,20,2.3,few clouds
79,Atuona,PF,-9.8,-139.0333,79.23,70,16,14.05,few clouds
80,Airai,TL,-8.9266,125.4092,71.19,61,61,3.76,broken clouds
81,Anadyr,RU,64.75,177.4833,48.7,66,0,15.39,clear sky
82,Dikson,RU,73.5069,80.5464,30.79,97,100,11.1,light snow
83,Hermanus,ZA,-34.4187,19.2345,62.91,40,9,8.79,clear sky
84,Tasiilaq,GL,65.6145,-37.6368,39.36,97,100,3.04,light rain
85,Grindavik,IS,63.8424,-22.4338,47.55,93,75,18.59,broken clouds
86,Provideniya,RU,64.3833,-173.3,40.82,67,48,3.04,scattered clouds
87,Nowy Targ,PL,49.4778,20.0323,51.28,96,0,1.48,clear sky
88,Kapaa,US,22.0752,-159.319,82.38,73,20,3.0,few clouds
89,Doka,SD,13.5167,35.7667,79.45,52,91,8.03,overcast clouds
90,Saravan,AM,39.7196,45.6483,56.05,53,0,3.44,clear sky
91,Bud,US,39.447,-86.1758,72.34,85,27,6.29,scattered clouds
92,Denpasar,ID,-8.65,115.2167,87.46,70,20,8.57,few clouds
93,Singaraja,ID,-8.112,115.0882,86.58,66,10,4.61,clear sky
94,Poum,NC,-20.2333,164.0167,73.53,63,100,22.21,overcast clouds
95,Sarana,RU,56.4773,57.7259,65.46,53,7,2.71,clear sky
96,Mount Isa,AU,-20.7333,139.5,74.97,22,0,12.66,clear sky
97,Vila Velha,BR,-20.3297,-40.2925,69.94,95,90,3.0,overcast clouds
98,Bam,IR,29.106,58.357,100.29,5,0,7.02,clear sky
99,Khonsa,IN,27.0167,95.5667,68.16,97,100,1.48,overcast clouds
100,Zambezi,ZM,-13.5432,23.1047,51.24,75,100,7.11,overcast clouds
101,Yulara,AU,-25.2406,130.9889,69.64,28,0,9.22,clear sky
102,Asbestovskiy,RU,57.7557,61.3967,70.79,38,2,6.8,clear sky
103,Miles City,US,46.4083,-105.8406,67.17,72,1,9.22,clear sky
104,Port Blair,IN,11.6667,92.75,85.73,72,100,12.5,overcast clouds
105,Andenes,NO,69.3143,16.1194,50.07,87,75,12.66,broken clouds
106,Benguela,AO,-12.5763,13.4055,71.82,78,61,2.64,broken clouds
107,San Lorenzo,PY,-25.3333,-57.5333,70.74,100,90,21.0,heavy intensity rain
108,Tarko-Sale,RU,64.9225,77.785,44.38,55,58,11.52,broken clouds
109,Bonavista,CA,48.6499,-53.1147,50.0,98,100,16.53,overcast clouds
110,Norman Wells,CA,65.282,-126.8329,48.24,71,90,10.36,light rain
111,Mar Del Plata,AR,-38.0023,-57.5575,47.12,62,0,7.0,clear sky
112,Te Anau,NZ,-45.4167,167.7167,47.07,84,14,1.36,few clouds
113,Cape Town,ZA,-33.9258,18.4232,63.12,41,0,7.63,clear sky
114,Kurayoshi,JP,35.4333,133.8167,80.42,49,100,3.69,overcast clouds
